name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement
2022 Toyota Tacoma Double Cab,2022,Toyota,Tacoma Double Cab,Silver,//cdnblob.fastly.carvana.io/2002257784/post-large/normalized/zoomcrop/2002257784-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Double Cab SR5 5 ft with 13926 miles - $39,590",13926,2002257784,3TMAZ5CN1NM188045,"{'@type': 'Offer', 'price': 39590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2665052'}",
2021 Subaru Forester,2021,Subaru,Forester,White,//cdnblob.fastly.carvana.io/2002256143/post-large/normalized/zoomcrop/2002256143-edc-02.jpg,Subaru,"Used 2021 Subaru Forester Sport with 14750 miles - $31,990",14750,2002256143,JF2SKARC5MH590551,"{'@type': 'Offer', 'price': 31990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2668188'}",
2022 Chevrolet Camaro,2022,Chevrolet,Camaro,Blue,//cdnblob.fastly.carvana.io/2002262096/post-large/normalized/zoomcrop/2002262096-edc-02.jpg,Chevrolet,"Used 2022 Chevrolet Camaro LT1 with 2550 miles - $40,990",2550,2002262096,1G1FE1R72N0134784,"{'@type': 'Offer', 'price': 40990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669668'}",
2022 Mercedes-Benz GLB,2022,Mercedes-Benz,GLB,Black,//cdnblob.fastly.carvana.io/2002258228/post-large/2002258228-edc-02-search.jpg,Mercedes-Benz,"Used 2022 Mercedes-Benz GLB GLB 250 with 5324 miles - $40,590",5324,2002258228,W1N4M4HB0NW175395,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2668431'}",
2022 Ford Bronco,2022,Ford,Bronco,Black,//cdnblob.fastly.carvana.io/2002236514/post-large/normalized/zoomcrop/2002236514-edc-02.jpg,Ford,"Used 2022 Ford Bronco Big Bend with 865 miles - $46,590",865,2002236514,1FMDE5AH1NLA96078,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2658520'}",
2022 Ford Maverick,2022,Ford,Maverick,Orange,//cdnblob.fastly.carvana.io/2002233897/post-large/normalized/zoomcrop/2002233897-edc-02.jpg,Ford,"Used 2022 Ford Maverick Lariat SuperCrew 4 1/2 ft with 11629 miles - $39,990",11629,2002233897,3FTTW8F97NRA40406,"{'@type': 'Offer', 'price': 39990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2652467'}",
2022 Hyundai Tucson Hybrid,2022,Hyundai,Tucson Hybrid,Silver,//cdnblob.fastly.carvana.io/2002267910/post-large/normalized/zoomcrop/2002267910-edc-02.jpg,Hyundai,"Used 2022 Hyundai Tucson Hybrid SEL Convenience with 18750 miles - $35,990",18750,2002267910,KM8JFCA18NU065282,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2673887'}",
2022 Chevrolet Silverado 1500 Crew Cab,2022,Chevrolet,Silverado 1500 Crew Cab,White,//cdnblob.fastly.carvana.io/2002248222/post-large/normalized/zoomcrop/2002248222-edc-02.jpg,Chevrolet,"Used 2022 Chevrolet Silverado 1500 Crew Cab Custom 5 3/4 ft with 1570 miles - $41,990",1570,2002248222,1GCPABEKXNZ605731,"{'@type': 'Offer', 'price': 41990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2662171'}",
2022 Volvo XC60,2022,Volvo,XC60,White,//cdnblob.fastly.carvana.io/2002303251/post-large/normalized/zoomcrop/2002303251-edc-02.jpg,Volvo,"Used 2022 Volvo XC60 T8 Polestar Engineered with 5480 miles - $63,990",5480,2002303251,YV4H60DP0N1049772,"{'@type': 'Offer', 'price': 63990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2694677'}",
2021 Mercedes-Benz GLC,2021,Mercedes-Benz,GLC,Gray,//cdnblob.fastly.carvana.io/2002250401/post-large/normalized/zoomcrop/2002250401-edc-02.jpg,Mercedes-Benz,"Used 2021 Mercedes-Benz GLC GLC 300 with 22774 miles - $40,590",22774,2002250401,W1N0G8DB3MF872156,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2661746'}",
2022 Chevrolet Silverado 1500 Crew Cab,2022,Chevrolet,Silverado 1500 Crew Cab,Blue,//cdnblob.fastly.carvana.io/2002277524/post-large/normalized/zoomcrop/2002277524-edc-02.jpg,Chevrolet,"Used 2022 Chevrolet Silverado 1500 Crew Cab LT 5 3/4 ft with 6018 miles - $48,990",6018,2002277524,1GCPACED3NZ555830,"{'@type': 'Offer', 'price': 48990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2677792'}",
2019 Mercedes-Benz C-Class,2019,Mercedes-Benz,C-Class,Gray,//cdnblob.fastly.carvana.io/2002297190/post-large/normalized/zoomcrop/2002297190-edc-02.jpg,Mercedes-Benz,"Used 2019 Mercedes-Benz C-Class C 300 4MATIC with 19666 miles - $45,990",19666,2002297190,WDDWK8EB0KF778804,"{'@type': 'Offer', 'price': 45990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2693143'}",
2022 Ford E-Transit 350 Cargo Van,2022,Ford,E-Transit 350 Cargo Van,White,//cdnblob.fastly.carvana.io/2002279739/post-large/normalized/zoomcrop/2002279739-edc-02.jpg,Ford,"Used 2022 Ford E-Transit 350 Cargo Van Medium Roof w/RWB with 8379 miles - $54,590",8379,2002279739,1FTBW9CK0NKA42172,"{'@type': 'Offer', 'price': 54590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680737'}",
2020 Lexus GX,2020,Lexus,GX,Gray,//cdnblob.fastly.carvana.io/2002224313/post-large/2002224313-edc-02-search.jpg,Lexus,"Used 2020 Lexus GX GX 460 with 24685 miles - $48,590",24685,2002224313,JTJAM7BX4L5256089,"{'@type': 'Offer', 'price': 48590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2653381'}",
2021 MINI Hardtop 2 Door,2021,MINI,Hardtop 2 Door,Silver,//cdnblob.fastly.carvana.io/2002260454/post-large/normalized/zoomcrop/2002260454-edc-02.jpg,MINI,"Used 2021 MINI Hardtop 2 Door Cooper SE with 9976 miles - $29,990",9976,2002260454,WMWXP3C05M2N50258,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2671248'}",
2019 Chevrolet Camaro,2019,Chevrolet,Camaro,Red,//cdnblob.fastly.carvana.io/2002310724/post-large/normalized/zoomcrop/2002310724-edc-02.jpg,Chevrolet,"Used 2019 Chevrolet Camaro LT with 12886 miles - $31,590",12886,2002310724,1G1FD1RX3K0157487,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697515'}",
2023 Jeep Wrangler 4xe,2023,Jeep,Wrangler 4xe,Gray,//cdnblob.fastly.carvana.io/2002141618/post-large/normalized/zoomcrop/2002141618-edc-02.jpg,Jeep,"Used 2023 Jeep Wrangler 4xe Rubicon 4xe with 172 miles - $53,990",172,2002141618,1C4JJXR63PW519519,"{'@type': 'Offer', 'price': 53990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2602943'}",
2019 Chevrolet Colorado Crew Cab,2019,Chevrolet,Colorado Crew Cab,Gray,//cdnblob.fastly.carvana.io/2002319967/post-large/normalized/zoomcrop/2002319967-edc-02.jpg,Chevrolet,"Used 2019 Chevrolet Colorado Crew Cab Z71 5 ft with 17479 miles - $38,590",17479,2002319967,1GCGTDEN3K1340791,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2707911'}",
2020 Toyota Tacoma Double Cab,2020,Toyota,Tacoma Double Cab,Gray,//cdnblob.fastly.carvana.io/2002313777/post-large/normalized/zoomcrop/2002313777-edc-02.jpg,Toyota,"Used 2020 Toyota Tacoma Double Cab TRD Off-Road 5 ft with 23918 miles - $41,990",23918,2002313777,5TFCZ5AN5LX234107,"{'@type': 'Offer', 'price': 41990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2703146'}",
2019 Honda CR-V,2019,Honda,CR-V,Other,//cdnblob.fastly.carvana.io/2002336125/post-large/normalized/zoomcrop/2002336125-edc-02.jpg,Honda,"Used 2019 Honda CR-V EX with 22658 miles - $29,590",22658,2002336125,5J6RW1H51KA024987,"{'@type': 'Offer', 'price': 29590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2716392'}",
2022 Ford Bronco,2022,Ford,Bronco,Gray,//cdnblob.fastly.carvana.io/2002307267/post-large/normalized/zoomcrop/2002307267-edc-02.jpg,Ford,"Used 2022 Ford Bronco Big Bend with 762 miles - $50,990",762,2002307267,1FMDE5AH5NLA80496,"{'@type': 'Offer', 'price': 50990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2693227'}",
2022 Ford Mustang MACH-E,2022,Ford,Mustang MACH-E,Black,//cdnblob.fastly.carvana.io/2002114229/post-large/normalized/zoomcrop/2002114229-edc-02.jpg,Ford,"Used 2022 Ford Mustang MACH-E Select with 7904 miles - $41,990",7904,2002114229,3FMTK1SS7NMA18992,"{'@type': 'Offer', 'price': 41990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2580349'}",
2019 BMW X3,2019,BMW,X3,White,//cdnblob.fastly.carvana.io/2002236053/post-large/2002236053-edc-02-search.jpg,BMW,"Used 2019 BMW X3 sDrive30i with 14166 miles - $34,590",14166,2002236053,5UXTR7C57KLR52707,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2655720'}",
2018 Mercedes-Benz E-Class,2018,Mercedes-Benz,E-Class,Black,//cdnblob.fastly.carvana.io/2002286004/post-large/normalized/zoomcrop/2002286004-edc-02.jpg,Mercedes-Benz,"Used 2018 Mercedes-Benz E-Class E 400 4MATIC with 18209 miles - $42,590",18209,2002286004,WDDZF6GB0JA364128,"{'@type': 'Offer', 'price': 42590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2682600'}",
2022 Toyota Tacoma Double Cab,2022,Toyota,Tacoma Double Cab,Blue,//cdnblob.fastly.carvana.io/2002242175/post-large/normalized/zoomcrop/2002242175-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Double Cab TRD Sport 5 ft with 7641 miles - $44,590",7641,2002242175,3TYCZ5AN3NT084236,"{'@type': 'Offer', 'price': 44590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2657256'}",
2021 Ram 1500 Crew Cab,2021,Ram,1500 Crew Cab,Silver,//cdnblob.fastly.carvana.io/2002259032/post-large/normalized/zoomcrop/2002259032-edc-02.jpg,Ram,"Used 2021 Ram 1500 Crew Cab Laramie 5 1/2 ft with 16639 miles - $46,590",16639,2002259032,1C6SRFJT6MN719215,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669973'}",
2022 Buick Envision,2022,Buick,Envision,Blue,//cdnblob.fastly.carvana.io/2002265137/post-large/normalized/zoomcrop/2002265137-edc-02.jpg,Buick,"Used 2022 Buick Envision Essence with 3228 miles - $36,990",3228,2002265137,LRBFZNR4XND063625,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2674749'}",
2022 Nissan Frontier Crew Cab,2022,Nissan,Frontier Crew Cab,Red,//cdnblob.fastly.carvana.io/2002274873/post-large/normalized/zoomcrop/2002274873-edc-02.jpg,Nissan,"Used 2022 Nissan Frontier Crew Cab SV 5 ft with 11006 miles - $34,590",11006,2002274873,1N6ED1EKXNN624986,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2679835'}",
2020 Lexus NX,2020,Lexus,NX,Silver,//cdnblob.fastly.carvana.io/2002239061/post-large/normalized/zoomcrop/2002239061-edc-02.jpg,Lexus,"Used 2020 Lexus NX 300 with 24856 miles - $33,990",24856,2002239061,JTJAARBZXL2166629,"{'@type': 'Offer', 'price': 33990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2652766'}",
2022 Ford Bronco,2022,Ford,Bronco,Blue,//cdnblob.fastly.carvana.io/2002276314/post-large/normalized/zoomcrop/2002276314-edc-02.jpg,Ford,"Used 2022 Ford Bronco Big Bend with 129 miles - $47,590",129,2002276314,1FMDE5BH4NLB86839,"{'@type': 'Offer', 'price': 47590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2675849'}",
2022 Ford F150 SuperCrew Cab,2022,Ford,F150 SuperCrew Cab,White,//cdnblob.fastly.carvana.io/2002241682/post-large/normalized/zoomcrop/2002241682-edc-02.jpg,Ford,"Used 2022 Ford F150 SuperCrew Cab Lariat 5 1/2 ft with 17557 miles - $52,990",17557,2002241682,1FTEW1EP8NKD44543,"{'@type': 'Offer', 'price': 52990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2657255'}",
2022 Jeep Grand Cherokee L,2022,Jeep,Grand Cherokee L,Black,//cdnblob.fastly.carvana.io/2002300548/post-large/normalized/zoomcrop/2002300548-edc-02.jpg,Jeep,"Used 2022 Jeep Grand Cherokee L Altitude with 8043 miles - $46,590",8043,2002300548,1C4RJKAG9N8522498,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2690615'}",
2021 Ford F150 SuperCrew Cab,2021,Ford,F150 SuperCrew Cab,White,//cdnblob.fastly.carvana.io/2002277980/post-large/normalized/zoomcrop/2002277980-edc-02.jpg,Ford,"Used 2021 Ford F150 SuperCrew Cab XL 5 1/2 ft with 17588 miles - $41,590",17588,2002277980,1FTEW1EP2MKD93753,"{'@type': 'Offer', 'price': 41590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2679091'}",
2021 Ford F150 SuperCrew Cab,2021,Ford,F150 SuperCrew Cab,Black,//cdnblob.fastly.carvana.io/2002266952/post-large/normalized/zoomcrop/2002266952-edc-02.jpg,Ford,"Used 2021 Ford F150 SuperCrew Cab XLT 5 1/2 ft with 6191 miles - $43,590",6191,2002266952,1FTEW1C87MKE10560,"{'@type': 'Offer', 'price': 43590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2673631'}",
2021 Ford F150 SuperCrew Cab,2021,Ford,F150 SuperCrew Cab,White,//cdnblob.fastly.carvana.io/2002256576/post-large/normalized/zoomcrop/2002256576-edc-02.jpg,Ford,"Used 2021 Ford F150 SuperCrew Cab XLT 5 1/2 ft with 13066 miles - $43,990",13066,2002256576,1FTFW1E52MFB31131,"{'@type': 'Offer', 'price': 43990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2664830'}",
2021 Ford F150 SuperCrew Cab,2021,Ford,F150 SuperCrew Cab,White,//cdnblob.fastly.carvana.io/2002251988/post-large/normalized/zoomcrop/2002251988-edc-02.jpg,Ford,"Used 2021 Ford F150 SuperCrew Cab XL 5 1/2 ft with 11121 miles - $42,590",11121,2002251988,1FTEW1EP4MKD13742,"{'@type': 'Offer', 'price': 42590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2661463'}",
2021 Ford F150 SuperCrew Cab,2021,Ford,F150 SuperCrew Cab,White,//cdnblob.fastly.carvana.io/2002232645/post-large/normalized/zoomcrop/2002232645-edc-02.jpg,Ford,"Used 2021 Ford F150 SuperCrew Cab XLT 5 1/2 ft with 22759 miles - $42,590",22759,2002232645,1FTFW1E57MFB17919,"{'@type': 'Offer', 'price': 42590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2651588'}",
2022 Ford Maverick,2022,Ford,Maverick,White,//cdnblob.fastly.carvana.io/2002242755/post-large/normalized/zoomcrop/2002242755-edc-02.jpg,Ford,"Used 2022 Ford Maverick XL SuperCrew 4 1/2 ft with 13845 miles - $33,990",13845,2002242755,3FTTW8E34NRA33846,"{'@type': 'Offer', 'price': 33990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2660386'}",
2019 Nissan Frontier Crew Cab,2019,Nissan,Frontier Crew Cab,White,//cdnblob.fastly.carvana.io/2002311087/post-large/normalized/zoomcrop/2002311087-edc-02.jpg,Nissan,"Used 2019 Nissan Frontier Crew Cab S 5 ft with 7557 miles - $29,990",7557,2002311087,1N6AD0EV6KN750177,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696465'}",
2021 Buick Envision,2021,Buick,Envision,Blue,//cdnblob.fastly.carvana.io/2002305081/post-large/normalized/zoomcrop/2002305081-edc-02.jpg,Buick,"Used 2021 Buick Envision Essence with 8136 miles - $34,590",8136,2002305081,LRBFZNR48MD167190,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697532'}",
2019 Chevrolet Camaro,2019,Chevrolet,Camaro,Red,//cdnblob.fastly.carvana.io/2002310724/post-large/normalized/zoomcrop/2002310724-edc-02.jpg,Chevrolet,"Used 2019 Chevrolet Camaro LT with 12886 miles - $31,590",12886,2002310724,1G1FD1RX3K0157487,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697515'}",
2022 Mercedes-Benz GLC,2022,Mercedes-Benz,GLC,Gray,//cdnblob.fastly.carvana.io/2002309412/post-large/normalized/zoomcrop/2002309412-edc-02.jpg,Mercedes-Benz,"Used 2022 Mercedes-Benz GLC GLC 300 4MATIC with 7826 miles - $46,990",7826,2002309412,W1N0G8EB2NV386069,"{'@type': 'Offer', 'price': 46990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697755'}",
2022 Ford Bronco,2022,Ford,Bronco,Green,//cdnblob.fastly.carvana.io/2002305160/post-large/normalized/zoomcrop/2002305160-edc-02.jpg,Ford,"Used 2022 Ford Bronco base with 933 miles - $45,990",933,2002305160,1FMDE5AH6NLB65847,"{'@type': 'Offer', 'price': 45990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697518'}",
2022 Ford Bronco,2022,Ford,Bronco,Green,//cdnblob.fastly.carvana.io/2002309442/post-large/normalized/zoomcrop/2002309442-edc-02.jpg,Ford,"Used 2022 Ford Bronco Black Diamond with 3101 miles - $50,590",3101,2002309442,1FMDE5AH4NLB53406,"{'@type': 'Offer', 'price': 50590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697139'}",
2019 Lexus RX,2019,Lexus,RX,Gray,//cdnblob.fastly.carvana.io/2002304277/post-large/normalized/zoomcrop/2002304277-edc-02.jpg,Lexus,"Used 2019 Lexus RX RX 350 with 24918 miles - $40,590",24918,2002304277,2T2ZZMCA3KC133154,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696808'}",
